Sample Names	MutationType	CN1	CN2	CN13
Synthetic_Patient4	2:het:100kb-1Mb	0.0	0.1693252530542134	0.8306747469457866
Synthetic_Patient4	2:het:1Mb-10Mb	0.0	0.00907225440032152	0.9909277455996784
Synthetic_Patient4	2:het:10Mb-40Mb	0.0	0.005859696149192329	0.9941403038508078
Synthetic_Patient4	2:het:>40Mb	0.0	2.3280320785575743e-05	0.9999767196792144
Synthetic_Patient4	3-4:het:0-100kb	0.0	0.8230540082696627	0.17694599173033743
Synthetic_Patient4	3-4:het:100kb-1Mb	0.0	0.4393099094069171	0.560690090593083
Synthetic_Patient4	3-4:het:1Mb-10Mb	0.0	0.7363312650810938	0.26366873491890613
Synthetic_Patient4	3-4:het:10Mb-40Mb	0.0	0.9137855086230408	0.08621449137695918
Synthetic_Patient4	3-4:het:>40Mb	0.0	0.9760300137207963	0.0239699862792037
Synthetic_Patient4	5-8:het:0-100kb	0.0	0.6364385701117918	0.3635614298882083
Synthetic_Patient4	5-8:het:100kb-1Mb	0.0	0.9279281478747528	0.0720718521252472
Synthetic_Patient4	5-8:het:1Mb-10Mb	0.0	0.9999700043359251	2.9995664075041288e-05
Synthetic_Patient4	5-8:het:10Mb-40Mb	0.0	0.9921438471492291	0.007856152850770898
Synthetic_Patient4	5-8:het:>40Mb	0.0	0.998458513455019	0.0015414865449809953
Synthetic_Patient4	9+:het:0-100kb	0.0	0.525775962233473	0.474224037766527
Synthetic_Patient4	9+:het:100kb-1Mb	0.0	0.8662490010504005	0.1337509989495995
Synthetic_Patient4	9+:het:1Mb-10Mb	0.0	0.5822733038951315	0.4177266961048684
Synthetic_Patient4	9+:het:10Mb-40Mb	0.0	0.9780147019634049	0.021985298036595012
Synthetic_Patient4	9+:het:>40Mb	0.0	0.9555436236724516	0.04445637632754838
Synthetic_Patient5	0:homdel:0-100kb	0.10972578578338293	0.4445405254802353	0.4457336887363818
Synthetic_Patient5	0:homdel:100kb-1Mb	0.02721337245890371	0.16716653700102674	0.8056200905400694
Synthetic_Patient5	0:homdel:>1Mb	0.0329821828784812	0.168793810592721	0.7982240065287978
Synthetic_Patient5	1:LOH:0-100kb	0.1334822333508235	0.43169234802706735	0.43482541862210916
Synthetic_Patient5	1:LOH:100kb-1Mb	0.09683193276466559	0.16228905763797277	0.7408790095973615
Synthetic_Patient5	1:LOH:1Mb-10Mb	0.043507343640122265	0.007553927462301083	0.9489387288975766
Synthetic_Patient5	1:LOH:10Mb-40Mb	0.08599411750524363	0.002856181890292702	0.9111497006044638
Synthetic_Patient5	1:LOH:>40Mb	0.09502505085130908	0.0005213391050448437	0.904453610043646
Synthetic_Patient5	2:LOH:0-100kb	0.12555462958943425	0.8549011763163472	0.01954419409421855
Synthetic_Patient5	2:LOH:100kb-1Mb	0.026541311542855342	0.3901895062857139	0.5832691821714308
Synthetic_Patient5	2:LOH:1Mb-10Mb	0.018331199275928838	0.45039977742982273	0.5312690232942485
Synthetic_Patient5	2:LOH:10Mb-40Mb	0.020293286386184106	0.7985868805956295	0.18111983301818638
Synthetic_Patient5	2:LOH:>40Mb	0.05277655167132769	0.9460299369211614	0.0011935114075107462
Synthetic_Patient5	3-4:LOH:0-100kb	0.11433744272085178	0.7317509914907718	0.15391156578837642
Synthetic_Patient5	3-4:LOH:100kb-1Mb	0.022796502876362725	0.613881323773599	0.3633221733500381
Synthetic_Patient5	3-4:LOH:1Mb-10Mb	0.015535492464553796	0.4158300569470865	0.5686344505883596
Synthetic_Patient5	3-4:LOH:10Mb-40Mb	0.0017223030548550607	0.5822549247226732	0.4160227722224719
Synthetic_Patient5	3-4:LOH:>40Mb	0.09643649295056066	0.7413424805740443	0.16222102647539496
Synthetic_Patient5	5-8:LOH:0-100kb	0.02279880258553392	0.3563321755125156	0.6208690219019505
Synthetic_Patient5	5-8:LOH:100kb-1Mb	0.013834478665024042	0.7241710907192088	0.2619944306157671
Synthetic_Patient5	5-8:LOH:1Mb-10Mb	0.005995442023653204	0.42155458401378487	0.5724499739625619
Synthetic_Patient5	5-8:LOH:10Mb-40Mb	0.008604450848541686	0.7730315020855437	0.2183640470659146
Synthetic_Patient5	5-8:LOH:>40Mb	0.008640990529944203	0.8536206239200324	0.13773838555002343
Synthetic_Patient5	9+:LOH:0-100kb	0.06804342957775446	0.8585151658722047	0.07344140455004096
Synthetic_Patient5	9+:LOH:100kb-1Mb	0.029901492216830382	0.15771970602565824	0.8123788017575113
Synthetic_Patient5	9+:LOH:1Mb-10Mb	0.024444564778051004	0.32803471792975714	0.6475207172921918
Synthetic_Patient5	9+:LOH:10Mb-40Mb	0.005666155102509755	0.9926083222414649	0.001725522656025436
Synthetic_Patient5	9+:LOH:>40Mb	0.0009985226567865984	0.8380701957809884	0.16093128156222486
Synthetic_Patient5	2:het:0-100kb	0.011014577807403524	0.3039998945906945	0.684985527601902
Synthetic_Patient5	2:het:100kb-1Mb	0.07923767518162124	0.15590831365265784	0.7648540111657209
Synthetic_Patient5	2:het:1Mb-10Mb	0.07761528361054124	0.008368108802053586	0.9140166075874052
Synthetic_Patient5	2:het:10Mb-40Mb	0.33485640993521804	0.0038975393333625643	0.6612460507314193
Synthetic_Patient5	2:het:>40Mb	0.7411521055373439	6.02606201776149e-06	0.25884186840063833
Synthetic_Patient5	3-4:het:0-100kb	0.16102131742540257	0.6905247675458233	0.14845391502877409
Synthetic_Patient5	3-4:het:100kb-1Mb	0.03117984966371513	0.42561229247582916	0.5432078578604558
Synthetic_Patient5	3-4:het:1Mb-10Mb	0.006712176072292868	0.7313888799823354	0.2618989439453717
Synthetic_Patient5	3-4:het:10Mb-40Mb	0.006219738880973932	0.9081020013661876	0.08567825975283852
Synthetic_Patient5	3-4:het:>40Mb	0.004118107076461215	0.9720106176144541	0.02387127530908463
Synthetic_Patient5	5-8:het:0-100kb	0.07793887811840172	0.586835261965999	0.3352258599155993
